ticker,time,open,close,high,low,volume
SPX,2025-06-27,6150.7,6173.07,6187.68,6132.35,4593035679
SPX,2025-06-30,6193.36,6204.95,6215.08,6174.97,3341748573
SPX,2025-07-01,6187.25,6198.01,6210.78,6177.97,3552404111
SPX,2025-07-02,6193.88,6227.42,6227.6,6188.29,3137017015
SPX,2025-07-03,6246.46,6279.35,6284.65,6246.46,1822312475
BRK.B,2025-06-27,485.77,485.68,489.68,484.4,6129341
BRK.B,2025-06-30,485.9,485.77,487.65,483.44,6384326
BRK.B,2025-07-01,485.78,489.61,491.09,483.8,4776026
BRK.B,2025-07-02,489.43,480.48,489.93,478.62,6707174
BRK.B,2025-07-03,480.89,485.0,486.55,480.36,3443318
JPM,2025-06-27,285.81,287.11,288.7,285.04,17868633
JPM,2025-06-30,290.4,289.91,292.65,288.92,12689156
JPM,2025-07-01,290.89,290.41,291.13,286.59,9338260
JPM,2025-07-02,292.04,292.0,292.82,289.7,8158692
JPM,2025-07-03,292.15,296.0,296.4,291.21,6541646
V,2025-06-27,346.59,348.61,352.01,345.66,6601921
V,2025-06-30,349.35,355.05,355.61,349.06,7080119
V,2025-07-01,353.82,355.47,357.0,351.42,6653409
V,2025-07-02,354.6,354.22,356.36,350.0,5131422
V,2025-07-03,354.59,358.86,359.0,353.61,3702810
BAC,2025-06-27,47.45,47.12,47.67,46.91,56705021
BAC,2025-06-30,47.62,47.32,47.62,47.03,47921177
BAC,2025-07-01,47.02,48.15,48.42,46.94,48540877
BAC,2025-07-02,48.36,48.71,48.73,48.06,48003612
BAC,2025-07-03,48.94,48.93,49.3,48.81,21620278
MA,2025-06-27,546.77,550.32,556.7,545.55,3837467
MA,2025-06-30,552.5,561.94,562.63,551.9,5054848
MA,2025-07-01,559.32,564.61,566.31,557.04,3827165
MA,2025-07-02,562.94,561.52,565.99,557.39,2502361
MA,2025-07-03,560.78,569.24,569.66,560.74,1528739
WFC,2025-06-27,80.0,79.5,80.15,78.96,21324186
WFC,2025-06-30,80.48,80.12,81.1,79.91,21685816
WFC,2025-07-01,80.05,81.49,81.5,79.91,20967092
WFC,2025-07-02,81.92,82.36,82.4,81.25,15195059
WFC,2025-07-03,82.64,83.6,83.94,82.5,11237287
GS,2025-06-27,691.0,690.81,694.2,685.39,3650514
GS,2025-06-30,714.26,707.75,714.3,702.95,3976416
GS,2025-07-01,708.0,706.46,713.01,700.61,3300971
GS,2025-07-02,708.8,715.89,718.73,705.08,2906509
GS,2025-07-03,715.91,723.68,726.0,713.4,1502041
MS,2025-06-27,140.25,140.69,141.9,139.1,7249261
MS,2025-06-30,141.51,140.86,141.85,139.55,8034434
MS,2025-07-01,140.55,141.07,141.61,139.47,6166696
MS,2025-07-02,141.62,142.86,142.88,140.98,5494497
MS,2025-07-03,143.36,144.14,144.56,142.67,3974691
AXP,2025-06-27,314.08,317.19,320.12,313.1,4605544
AXP,2025-06-30,318.58,318.98,320.13,317.59,3416552
AXP,2025-07-01,316.93,322.53,324.38,316.3,3836382
AXP,2025-07-02,322.99,325.61,326.62,321.34,3040402
AXP,2025-07-03,325.32,328.13,329.14,324.18,1541782
C,2025-06-27,84.49,84.38,84.56,83.8,21872396
C,2025-06-30,84.9,85.12,85.44,84.61,18035180
C,2025-07-01,85.0,86.27,86.48,84.77,17088874
C,2025-07-02,86.49,86.76,86.93,85.46,13420246
C,2025-07-03,87.13,88.72,88.8,86.85,13229886
